timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-17T18:24:55,_DATA_EXTRACTION_,6f823aee-c9cd-4f4f-9c22-f2caa3d64759,2.702377796173096,3.861169995389233e-05,1.4288046626408536e-05,42.5,108.45928553694986,0.0687060356140136,3.1891502936681115e-05,8.135645397400193e-05,5.127944292742845e-08,0.0001132992363536,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:25:02,_PREPROCESSING_,e6490f57-5685-4f2f-a7cf-e4974a04cea6,0.065497875213623,2.598060980193017e-07,3.966633988842191e-06,42.5,0.0,0.0690035820007324,7.61476324664222e-07,0.0,8.789339943859882e-10,7.623552586586079e-07,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:25:02,_CLUSTERING_,93a9dfb9-0aba-4d02-b550-34ab052fa107,0.0617415904998779,3.3292635596672795e-06,5.392254285502836e-05,42.5,563.6147596578872,0.0693941116333007,7.288937767346701e-07,9.039451676018384e-06,7.923832043843504e-10,9.76913783595744e-06,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:25:05,_RECOMMENDATION_,738adb5f-fbcd-4c37-8570-e9cbda713d09,2.2005910873413086,2.766472633293543e-05,1.257149794529031e-05,42.5,90.35340042648068,0.0694270133972168,2.59673308995035e-05,5.516782191197778e-05,4.211654459728227e-08,8.117726935607855e-05,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:42:15,_PREPROCESSING_,731aad4d-1a98-4114-b9a3-accdc451fab2,0.1862030029296875,2.107685072747972e-06,1.1319286153209136e-05,42.5,78.50758855956212,0.0677275657653808,2.186430825127496e-06,3.995280974000703e-06,2.9190122944555702e-09,6.184630811422654e-06,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:42:15,_CLUSTERING_,8085a5f2-be0b-4957-b408-cff0090096d1,0.1179687976837158,2.587041248954135e-06,2.192987721965437e-05,42.5,201.17518407552987,0.0684027671813964,1.3926871948772008e-06,6.1969494019875615e-06,1.5805283021563807e-09,7.591217125166919e-06,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:42:19,_RECOMMENDATION_,ecc1ccd3-e589-495a-9aa8-ecbc57c01f80,3.5919747352600098,4.3701016370743696e-05,1.2166292803164817e-05,42.5,86.12151672284801,0.0683169364929199,4.238114125198789e-05,8.578479085000201e-05,6.700735922038347e-08,0.0001282329394612,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:49:38,_PREPROCESSING_,2c5093a0-be17-4524-85c3-b83a53280326,0.0416686534881591,1.677860035803464e-07,4.026672079241186e-06,42.5,0.0,0.0679078102111816,4.91921603679657e-07,0.0,4.1688696380030405e-10,4.923384906434574e-07,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:49:39,_CLUSTERING_,f9fd6e14-4165-4459-96e3-8ec56e7cb150,0.054560899734497,2.1975587065611826e-07,4.027717133065784e-06,42.5,0.0,0.0684027671813964,6.441217329767016e-07,0.0,7.13183882510293e-10,6.448349168592119e-07,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:49:41,_RECOMMENDATION_,e0f66651-4f09-46d0-9cab-4a1ecb8f566a,2.9579551219940186,4.193181131347845e-05,1.4175945740925015e-05,42.5,107.54228982756824,0.0685129165649414,3.4908715552753875e-05,8.807701490598507e-05,5.57882108339906e-08,0.0001230415186695,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:52:30,_PREPROCESSING_,0c302d0c-e797-4cf0-95ee-7518cf8edcab,0.0815787315368652,2.099031174251204e-06,2.5730127628947703e-05,42.5,247.0250762436293,0.0678033828735351,9.438299470477634e-07,5.214448616008838e-06,9.589066500363212e-10,6.159237469706637e-06,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:52:30,_CLUSTERING_,173f80a5-e2c7-4a79-860d-e55388f0d2d8,0.1139974594116211,2.203510316110185e-06,1.9329468634504985e-05,42.5,166.4088749233711,0.0683655738830566,1.333855092525482e-06,5.130281882009813e-06,1.676144563589332e-09,6.465813119098884e-06,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T18:52:33,_RECOMMENDATION_,a491d4e3-5d97-455c-a840-d84e9b13a389,3.2181320190429688,4.531779806060963e-05,1.4082019566769222e-05,42.5,106.25444062075724,0.0685329437255859,3.799183633592394e-05,9.492452038398214e-05,6.074399374976261e-08,0.0001329771007136,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-17T19:16:04,_DATA_EXTRACTION_,39a2ad2d-0cad-493e-b60f-5cbd72c8c0ec,3.944617986679077,5.235542648491048e-05,1.3272622763906178e-05,42.5,97.82336673332468,0.0696387290954589,4.655653172069126e-05,0.000106995363374,7.588733370340607e-08,0.0001536277824284,Italy,ITA,lazio,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.4874,41.9008,15.710456848144531,process,N,1.0
2023-12-18T10:35:33,_DATA_EXTRACTION_,f9cb89d3-8ced-4e42-aa81-6ea3ebafda96,4.883846998214722,2.346932327759921e-05,4.805499289019163e-06,42.5,9.5414554918289,0.0695686340332031,5.764506293667688e-05,1.1140564468048453e-05,8.0970239597112e-08,6.886659764432243e-05,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-18T10:35:38,_PREPROCESSING_,743dab2e-ee05-4dba-89a2-ebeaeb987237,0.7094883918762207,2.87654734382137e-06,4.054396628272419e-06,42.5,0.2614898666615164,0.0697603225708007,8.375904626316495e-06,5.138893000022905e-08,1.3428239904366516e-08,8.44072179622109e-06,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-18T10:35:38,_CLUSTERING_,8115a07d-47aa-4bfb-a986-2b9abdc84433,0.0539126396179199,2.857782525994602e-07,5.300765360864856e-06,42.5,14.251040793199614,0.0701322555541992,6.364686621559991e-07,2.0138905004740693e-07,7.082619612219787e-10,8.38565974164628e-07,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-18T10:35:40,_RECOMMENDATION_,93990417-8e82-45fb-89e7-a65b05ca53c1,2.2212605476379395,9.34628249869664e-06,4.207647999076632e-06,42.5,2.759106508937037,0.0701608657836914,2.6211294697390663e-05,1.183889835942864e-06,2.9836149825920685e-08,2.742502068315945e-05,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-18T17:24:35,_DATA_EXTRACTION_,4980d3b2-34e7-4182-a18c-a5b5b7c827a7,4.423572778701782,2.015056911543277e-05,4.555270168143703e-06,42.5,5.564490440087897,0.0695314407348632,5.222273419300716e-05,6.820838790000394e-06,8.472480226089375e-08,5.912829778526845e-05,Italy,ITA,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.1097,43.1479,15.710456848144531,process,N,1.0
2023-12-21T10:42:39,_PREPROCESSING_,257b9d3c-fbb7-40de-94d7-73f1b65cc8bc,1.9000654220581048,4.327321014772516e-05,2.277458957221202e-05,42.5,0.0,0.0704355239868164,0.000126908292373,0.0,6.932503727673143e-08,0.0001269776174102,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
